Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2014,TX,Texas,Austin,City,BRFSS,Health Outcomes,4805000,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,10,10.2,,,"790,390","(30.3068610342, -97.7554771245)",HLTHOUT,MHLTH,4805000,,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48209010901,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,2,"(30.1541323147, -97.9083324997)",HLTHOUT,MHLTH,4805000,48209010901,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000101,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,5.9,8,,,"3,611","(30.3231638088, -97.7532685324)",HLTHOUT,MHLTH,4805000,48453000101,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000102,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6,5.2,7.1,,,"2,552","(30.3259687199, -97.7672291772)",HLTHOUT,MHLTH,4805000,48453000102,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000203,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,7.9,11.4,,,"1,546","(30.3126275309, -97.7366585578)",HLTHOUT,MHLTH,4805000,48453000203,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000204,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.6,9.5,,,"3,009","(30.3071669724, -97.7444637729)",HLTHOUT,MHLTH,4805000,48453000204,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000205,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,7.4,9.4,,,"3,394","(30.3261617411, -97.7343170626)",HLTHOUT,MHLTH,4805000,48453000205,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000206,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.6,8.9,,,"2,687","(30.326153574, -97.7435152927)",HLTHOUT,MHLTH,4805000,48453000206,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000302,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,7.6,9.9,,,"4,939","(30.3025595965, -97.7265034048)",HLTHOUT,MHLTH,4805000,48453000302,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000304,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.2,10.7,,,"3,045","(30.3093759729, -97.7169057003)",HLTHOUT,MHLTH,4805000,48453000304,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000305,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,7.5,10.1,,,"3,223","(30.3148722619, -97.7263019673)",HLTHOUT,MHLTH,4805000,48453000305,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000306,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,7.5,10.1,,,"2,697","(30.2971560125, -97.7002733875)",HLTHOUT,MHLTH,4805000,48453000306,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000307,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.1,7.8,10.6,,,"1,707","(30.2970325018, -97.7125662163)",HLTHOUT,MHLTH,4805000,48453000307,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000401,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,7.4,9.4,,,"3,574","(30.288248219, -97.7250556275)",HLTHOUT,MHLTH,4805000,48453000401,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000402,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,7.7,10.3,,,"2,606","(30.2841414645, -97.7155188107)",HLTHOUT,MHLTH,4805000,48453000402,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000500,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,8.2,11.6,,,"4,518","(30.2960631844, -97.7341732747)",HLTHOUT,MHLTH,4805000,48453000500,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000601,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.3,14.2,17,,,"9,207","(30.2874118835, -97.7380441813)",HLTHOUT,MHLTH,4805000,48453000601,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000603,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.9,13.2,17.5,,,"7,793","(30.2919924148, -97.7462695279)",HLTHOUT,MHLTH,4805000,48453000603,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000604,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,15.5,13,17.1,,,"6,496","(30.2855339039, -97.7477273854)",HLTHOUT,MHLTH,4805000,48453000604,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000700,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.5,6.5,8.9,,,"1,339","(30.2776999882, -97.7411176287)",HLTHOUT,MHLTH,4805000,48453000700,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000801,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,10.8,13.4,,,"1,498","(30.2669542063, -97.7014857394)",HLTHOUT,MHLTH,4805000,48453000801,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000802,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.2,12.8,15.7,,,"3,067","(30.273555417, -97.7079841529)",HLTHOUT,MHLTH,4805000,48453000802,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000803,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,8.8,11.5,,,"2,429","(30.2768113039, -97.7204656888)",HLTHOUT,MHLTH,4805000,48453000803,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000804,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.7,11.3,14.2,,,"2,295","(30.2700913502, -97.7219450124)",HLTHOUT,MHLTH,4805000,48453000804,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000901,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,9.1,12,,,"2,027","(30.2655679932, -97.7237401242)",HLTHOUT,MHLTH,4805000,48453000901,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453000902,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.9,10.5,13.4,,,"5,413","(30.2591919575, -97.7159700432)",HLTHOUT,MHLTH,4805000,48453000902,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001000,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,9.2,11.9,,,"3,656","(30.2530553216, -97.7257084725)",HLTHOUT,MHLTH,4805000,48453001000,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001100,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.4,8.7,,,"5,512","(30.2662950547, -97.7424360537)",HLTHOUT,MHLTH,4805000,48453001100,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001200,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,5.9,7.3,,,"3,836","(30.2737247917, -97.7601218266)",HLTHOUT,MHLTH,4805000,48453001200,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001303,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.4,8.6,,,"2,871","(30.2593071583, -97.7636583064)",HLTHOUT,MHLTH,4805000,48453001303,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001304,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.8,6.8,9.1,,,"3,614","(30.2484064505, -97.7734337153)",HLTHOUT,MHLTH,4805000,48453001304,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001305,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.2,7.9,10.8,,,"5,488","(30.2518891368, -97.755535235)",HLTHOUT,MHLTH,4805000,48453001305,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001307,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,8.6,11.2,,,"3,512","(30.2362246189, -97.7686582057)",HLTHOUT,MHLTH,4805000,48453001307,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001308,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,9.3,11.6,,,"2,670","(30.2325448034, -97.7618787936)",HLTHOUT,MHLTH,4805000,48453001308,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001401,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.4,8.5,,,"2,981","(30.2500756585, -97.7460413706)",HLTHOUT,MHLTH,4805000,48453001401,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001402,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,7.7,9.7,,,"2,499","(30.2436544693, -97.740570904)",HLTHOUT,MHLTH,4805000,48453001402,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001403,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.4,8.3,10.7,,,"1,490","(30.2399175637, -97.7350701079)",HLTHOUT,MHLTH,4805000,48453001403,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001501,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7,6.2,8.1,,,"4,787","(30.3465767365, -97.7433025334)",HLTHOUT,MHLTH,4805000,48453001501,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001503,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,8.6,10.6,,,"3,875","(30.3272588203, -97.7157698879)",HLTHOUT,MHLTH,4805000,48453001503,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001504,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.6,8.7,,,"3,925","(30.3465471667, -97.7250886708)",HLTHOUT,MHLTH,4805000,48453001504,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001505,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.9,7.7,10.3,,,"4,061","(30.3363798606, -97.7304218616)",HLTHOUT,MHLTH,4805000,48453001505,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001602,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.3,8.1,,,"3,301","(30.2855533127, -97.7759300983)",HLTHOUT,MHLTH,4805000,48453001602,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001603,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.8,5.3,6.5,,,"4,405","(30.2984241639, -97.7564451619)",HLTHOUT,MHLTH,4805000,48453001603,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001604,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.2,6.9,,,"3,984","(30.3028790531, -97.7732678485)",HLTHOUT,MHLTH,4805000,48453001604,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001605,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,6.1,7.2,,,"3,743","(30.2867724621, -97.7605749891)",HLTHOUT,MHLTH,4805000,48453001605,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001606,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.4,16.2,18.7,,,383,"(30.3056734899, -97.7608257681)",HLTHOUT,MHLTH,4805000,48453001606,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001705,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.1,5.6,6.8,,,"4,662","(30.369711599, -97.7740377256)",HLTHOUT,MHLTH,4805000,48453001705,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001706,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,5.6,7.2,,,"3,321","(30.3825164181, -97.7554891237)",HLTHOUT,MHLTH,4805000,48453001706,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001707,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.1,7.7,,,"4,305","(30.3727904254, -97.746340078)",HLTHOUT,MHLTH,4805000,48453001707,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001712,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,8.7,10.9,,,"4,008","(30.2238522538, -97.7971960496)",HLTHOUT,MHLTH,4805000,48453001712,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001713,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.3,10.3,,,"3,986","(30.2107942383, -97.8052968794)",HLTHOUT,MHLTH,4805000,48453001713,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001714,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.5,8,,,"11,332","(30.4232100942, -97.8280150091)",HLTHOUT,MHLTH,4805000,48453001714,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001716,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,5.9,7.7,,,"4,987","(30.3892678952, -97.8029503466)",HLTHOUT,MHLTH,4805000,48453001716,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001718,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,5.9,7.5,,,"5,442","(30.3483038697, -97.7610247766)",HLTHOUT,MHLTH,4805000,48453001718,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001719,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.9,5.2,6.7,,,"3,793","(30.3496481393, -97.7809337795)",HLTHOUT,MHLTH,4805000,48453001719,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001722,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.5,8.4,,,"3,592","(30.3989182191, -97.7531633887)",HLTHOUT,MHLTH,4805000,48453001722,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001728,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.4,9.6,,,"6,952","(30.1957498764, -97.816558213)",HLTHOUT,MHLTH,4805000,48453001728,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001729,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.3,8.9,,,"4,607","(30.2027503265, -97.829376795)",HLTHOUT,MHLTH,4805000,48453001729,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001737,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6.1,7.5,,,"9,971","(30.2146083411, -97.8797963828)",HLTHOUT,MHLTH,4805000,48453001737,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001738,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.6,8.1,,,"6,647","(30.2186732803, -97.859799421)",HLTHOUT,MHLTH,4805000,48453001738,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001740,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.5,8.5,,,"3,764","(30.1918324264, -97.8568183613)",HLTHOUT,MHLTH,4805000,48453001740,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001742,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.6,8.8,12.6,,,184,"(30.3610509528, -97.9204696959)",HLTHOUT,MHLTH,4805000,48453001742,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001745,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.3,7.3,9.5,,,"2,322","(30.4243915281, -97.7380184815)",HLTHOUT,MHLTH,4805000,48453001745,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001746,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,7.8,9.9,,,"3,916","(30.1860608718, -97.838251775)",HLTHOUT,MHLTH,4805000,48453001746,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001747,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.2,9.3,11.3,,,"5,105","(30.1807705165, -97.8245896819)",HLTHOUT,MHLTH,4805000,48453001747,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001748,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,7.7,9.9,,,"4,954","(30.1706708363, -97.8390678065)",HLTHOUT,MHLTH,4805000,48453001748,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001749,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.3,6.5,8.3,,,"5,989","(30.2303531901, -97.8443716395)",HLTHOUT,MHLTH,4805000,48453001749,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001750,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.6,7.7,9.6,,,"3,869","(30.2198633299, -97.8221972985)",HLTHOUT,MHLTH,4805000,48453001750,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001751,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.8,5.2,6.3,,,"2,065","(30.3628740707, -97.7577287173)",HLTHOUT,MHLTH,4805000,48453001751,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001752,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,8.4,11.4,,,"3,583","(30.3576197191, -97.7498287811)",HLTHOUT,MHLTH,4805000,48453001752,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001753,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.1,8.4,,,"1,121","(30.3908023394, -97.7388705343)",HLTHOUT,MHLTH,4805000,48453001753,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001754,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.7,9.4,,,"4,599","(30.4065557514, -97.7373059981)",HLTHOUT,MHLTH,4805000,48453001754,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001755,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.8,5.1,6.7,,,"5,615","(30.4091796804, -97.7784833883)",HLTHOUT,MHLTH,4805000,48453001755,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001756,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.3,7.5,,,"3,997","(30.4261408587, -97.7697726347)",HLTHOUT,MHLTH,4805000,48453001756,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001757,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,5.8,7.4,,,"1,934","(30.3978196994, -97.7639427818)",HLTHOUT,MHLTH,4805000,48453001757,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001760,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.7,6,7.4,,,"1,914","(30.3654663308, -97.8837872622)",HLTHOUT,MHLTH,4805000,48453001760,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001761,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.9,6.1,8,,,"6,589","(30.363129093, -97.832162857)",HLTHOUT,MHLTH,4805000,48453001761,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001765,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.2,6.3,8.1,,,"2,795","(30.4225784692, -97.8676799862)",HLTHOUT,MHLTH,4805000,48453001765,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001768,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,,,,*,Estimates suppressed for population less than 50,1,"(30.2647464659, -97.9111742179)",HLTHOUT,MHLTH,4805000,48453001768,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001769,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,6.9,8.9,,,"4,657","(30.2420746493, -97.8985089869)",HLTHOUT,MHLTH,4805000,48453001769,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001770,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.3,5.6,7.3,,,"11,408","(30.1897730385, -97.8909285606)",HLTHOUT,MHLTH,4805000,48453001770,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001772,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.3,8.2,10.5,,,"2,343","(30.1510668591, -97.8353659518)",HLTHOUT,MHLTH,4805000,48453001772,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001774,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.5,8.4,,,"6,422","(30.1553955337, -97.8471187274)",HLTHOUT,MHLTH,4805000,48453001774,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001775,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.8,5.9,7.9,,,"1,864","(30.1713278537, -97.8989705285)",HLTHOUT,MHLTH,4805000,48453001775,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001776,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.6,9.3,,,"2,803","(30.211852731, -97.8404475868)",HLTHOUT,MHLTH,4805000,48453001776,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001777,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,7.9,9.7,,,"5,535","(30.2047085014, -97.849773064)",HLTHOUT,MHLTH,4805000,48453001777,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001781,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.2,5.5,7,,,"2,251","(30.4398224796, -97.7964239828)",HLTHOUT,MHLTH,4805000,48453001781,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001782,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.8,6,7.9,,,"4,955","(30.429373646, -97.7930268848)",HLTHOUT,MHLTH,4805000,48453001782,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001783,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.1,6.1,8.4,,,421,"(30.344379193, -97.869486999)",HLTHOUT,MHLTH,4805000,48453001783,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001784,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,5,6.8,,,122,"(30.3275165765, -97.9043520204)",HLTHOUT,MHLTH,4805000,48453001784,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001785,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.9,7.2,8.6,,,"3,143","(30.4441914203, -97.7349579673)",HLTHOUT,MHLTH,4805000,48453001785,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001786,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.4,9.8,,,"4,676","(30.4336936631, -97.7486832428)",HLTHOUT,MHLTH,4805000,48453001786,Mental Health
2014,TX,Texas,Austin,Census Tract,BRFSS,Health Outcomes,4805000-48453001804,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.4,11.5,13.5,,,"6,362","(30.3419421909, -97.7073262607)",HLTHOUT,MHLTH,4805000,48453001804,Mental Health
