OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,WEBSITE,FCODE,GNIS_ID,SOURCE,GOVT_LEVEL,TOT_STAFF,SPEC_EQUIP,SDR
2870,2568,SOMERSET COUNTY PENNSYLVANIA DEPARTMENT OF HEALTH,814-445-7981,651 SOUTH CENTER AVENUE, ,SOMERSET,PA,15501,2811,SOMERSET,42111, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,717672488,-79.0781433,40.0027327,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WEBSERVER.HEALTH.STATE.PA.US/HEALTH/COMM/COMM.ASP?COUNTY=SOMERSET,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2871,2569,POMPERAUG HEALTH DISTRICT,203-264-9616,800 MAIN STREET, ,SOUTHBURY,CT,6488, ,NEW HAVEN,9009, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,33951750,-73.2332768,41.4629992,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.POMPERAUGHEALTHDISTRICT.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2872,2570,TOWN OF SOMERS HEALTH DEPARTMENT,860-763-8216,600 MAIN STREET,LAND USE DEPARTMENT,SOMERS,CT,6071, ,TOLLAND,9013, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,22277797,-72.4458032,41.9853146,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SOMERSCT.GOV/SANITARIAN.CFM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2873,2571,STAMFORD HEALTH DEPARTMENT,203-977-4398,888 WASHINGTON BOULEVARD,8TH FLOOR,STAMFORD,CT,6901,2902,FAIRFIELD,9001, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,755884062,-73.5427012,41.0513808,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CITYOFSTAMFORD.ORG/CONTENT/25/52/140/214/364/DEFAULT.ASPX,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
2874,2572,EDGECOMBE COUNTY HEALTH DEPARTMENT,252-641-7531,2909 MAIN STREET, ,TARBORO,NC,27886,1920,EDGECOMBE,37065, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,116052496,-77.5580292,35.9251587,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.EDGECOMBECOUNTYNC.GOV/HEALTH/HEALTH.ASPX,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2875,2573,RANDOLPH COUNTY HEALTH DEPARTMENT,336-318-6200,2222B SOUTH FAYETTEVILLE STREET, ,ASHEBORO,NC,27205,7368,RANDOLPH,37151, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,102411686,-79.8238851,35.6757058,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.RANDOLPH.NC.US/PUBLIC_HEALTH/DEFAULT.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2876,2574,YADKIN COUNTY HEALTH DEPARTMENT,336-679-4203,217 EAST WILLOW STREET, ,YADKINVILLE,NC,27055, ,YADKIN,37197, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,102470813,-80.6574466,36.1327117,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.YADKINCOUNTYNC.GOV/CONTENT/VIEW/13/321/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2877,2575,MADISON COUNTY HEALTH DEPARTMENT,540-948-5481,410 NORTH MAIN STREET, ,MADISON,VA,22727,3038,MADISON,51113, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101899226,-78.2523434,38.3826816,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.MADISONCO.VIRGINIA.GOV/INDEX.PHP?OPTION=COM_CONTENT&VIEW=CATEGORY&LAYOUT=BLOG&ID=98&ITEMID=154,80028, ,VADOH,LOCAL,0, ,YES
2878,2576,CITY OF DANVILLE HEALTH DEPARTMENT,434-799-5190,326 TAYLOR DRIVE, ,DANVILLE,VA,24541,4023,DANVILLE CITY,51590, , , , ,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,123665803,-79.4118579,36.5576021,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.STATE.VA.US/LHD/PITTSYLVANIA/,80028, ,VADOH,LOCAL,0, ,YES
2879,2577,CHARLOTTE COUNTY HEALTH DEPARTMENT,434-542-5251,270 DAVID BRUCE AVENUE, ,CHARLOTTE COURTHOUSE,VA,23923,3740,CHARLOTTE,51037, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,108626410,-78.6407275,37.056439,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.STATE.VA.US/LHD/PIEDMONT/CHARLOTTE/INDEX.HTM,80028, ,VADOH,LOCAL,0, ,YES
2880,2578,LOUISA COUNTY HEALTH DEPARTMENT,540-967-3703,101 ASHLEY STREET, ,LOUISA,VA,23093, ,LOUISA,51109, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101729793,-78.0030492,38.0228168,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.STATE.VA.US/LHD/THOMASJEFFERSON/LOUISA/,80028, ,VADOH,LOCAL,0, , 
2881,2579,GREENE COUNTY HEALTH DEPARTMENT,434-985-2262,50 STANARD STREET, ,STANARDSVILLE,VA,22973, ,GREENE,51079, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,113329185,-78.4402457,38.2957614,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.GCVA.US/DPTS/HLTH/DEFAULT.HTM,80028, ,VADOH,LOCAL,0, , 
2882,2580,HARRISONBURG/ROCKINGHAM HEALTH DEPARTMENT,540-574-5100,110 NORTH MASON STREET, ,HARRISONBURG,VA,22802,4109,HARRISONBURG CITY,51660, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101709926,-78.8660455,38.4503175,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.VIRGINIA.GOV/LHD/CENTRALSHENANDOAH/CONTACTUS/DIRECTIONS.HTM#HARRISONBURG-ROCKINGHAM%20HEALTH%20DEPARTMENT,80028,1790824,VADOH,LOCAL,0, ,YES
2883,2581,WAKE COUNTY HUMAN SERVICES,919-250-4516,10 SUNNYBROOK ROAD,SUNNYBROOK BUILDING,RALEIGH,NC,27610,1808,WAKE,37183, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,17109901,-78.5865384,35.7863964,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WAKEGOV.COM/HUMANSERVICES/LOCATIONS/SUNNYBROOK.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
2884,2582,MONTGOMERY COUNTY HEALTH DEPARTMENT,540-381-7100,210 SOUTH PEPPER STREET,SUITE A,CHRISTIANSBURG,VA,24073, ,MONTGOMERY,51121, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,90845332,-80.4043362,37.1294578,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.STATE.VA.US/LHD/NEWRIVER/MONTGOMERY/,80028, ,VADOH,LOCAL,0, ,YES
2885,2583,CAROLINE COUNTY HEALTH DEPARTMENT,804-633-5465,17202 RICHMOND TURNPIKE, ,MILFORD,VA,22514,2211,CAROLINE,51033, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101899746,-77.3417649,38.024372,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.CAROLINE.VA.US/HEALTH.HTML,80028, ,VADOH,LOCAL,0, , 
2886,2584,LUNENBURG COUNTY HEALTH DEPARTMENT,434-696-2346,11387 COURTHOUSE ROAD, ,LUNENBURG,VA,23952,2200,LUNENBURG,51111, , , , ,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,108642549,-78.2669816,36.9616839,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://LUNENBURGVA.ORG/GOV_HEALTH.HTML,80028, ,VADOH,LOCAL,0, ,YES
2887,2585,GRAYSON COUNTY HEALTH CENTER,276-773-2961,186 WEST MAIN STREET, ,INDEPENDENCE,VA,24348, ,GRAYSON,51077, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,123664895,-81.1538186,36.6212622,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.VIRGINIA.GOV/LHD/MTROGERS/GRAYSON.HTM,80028, ,VADOH,LOCAL,0, ,YES
2888,2586,LOUDOUN COUNTY HEALTH DEPARTMENT,703-777-0234,1 HARRISON STREET SOUTHEAST,COUNTY GOVERNMENT CENTER 2ND FLOOR,LEESBURG,VA,20175, ,LOUDOUN,51107, , , , ,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,24774369,-77.5619391,39.1138059,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.LOUDOUN.GOV/DEFAULT.ASPX?TABID=643,80028, ,VADOH,LOCAL,0, ,YES
2889,2587,RUTLAND TOWN HEALTH OFFICER,802-773-2528,181 BUSINESS ROUTE 4, ,CENTER RUTLAND,VT,5736,9732,RUTLAND,50021, , , , ,2010-01-05T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,98422961,-73.0076452,43.6040386,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2890,2588,HALIFAX COUNTY HEALTH DEPARTMENT,434-476-4863,1030 COWFORD ROAD, ,HALIFAX,VA,24558,3100,HALIFAX,51083, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101803924,-78.9230796,36.767808,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HALIFAXCOUNTYVA.GOV/INDEX.ASP?TYPE=B_DIR&SEC={94C833F4-A109-4749-8D4C-A9D711E2869C},80028, ,VADOH,LOCAL,0, , 
2891,2589,LEE COUNTY PUBLIC HEALTH,919-718-4640,106 HILLCREST DRIVE, ,SANFORD,NC,27330,4021,LEE,37105, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,102604667,-79.1854021,35.4777483,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.LEECOUNTYNC.GOV/DEPARTMENTS/PUBLICHEALTH/TABID/112/DEFAULT.ASPX,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2892,2590,MONROE COUNTY HEALTH DEPARTMENT,304-772-3064,273 HEALTH CENTER DRIVE, ,UNION,WV,24983, ,MONROE,54063, , , , ,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,116988918,-80.5477277,37.5880659,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.MONROEHEALTHCENTER.COM/ID6.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2893,2591,DUXBURY PUBLIC HEALTH OFFICER,802-244-6660,5421 STATE ROUTE 100, ,DUXBURY,VT,5676, ,WASHINGTON,50023,REPRESENTED AT ADMINISTRATIVE LOCATION, , , ,2010-01-05T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89992250,-72.7601089,44.3199301,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2894,2592,PEQUANNOCK TOWNSHIP HEALTH DEPARTMENT,973-835-5700,530 NEWARK POMPTON TURNPIKE, ,POMPTON PLAINS,NJ,7444,1744,MORRIS,34027, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,21752538,-74.2942194,40.9645887,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PEQTWP.ORG/CIT-E-ACCESS/WEBPAGE.CFM?TID=60&TPID=6319,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
2895,2593,HOPEWELL TOWNSHIP HEALTH DEPARTMENT,609-737-0120,201 WASHINGTON CROSSING PENNINGTON ROAD, ,TITUSVILLE,NJ,8560, ,MERCER,34021, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,19427515,-74.8144388,40.3094447,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HOPEWELLTWP.ORG/HEALTH_DEPARTMENT.HTML,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2896,2594,CITY OF COVINGTON / ALLEGHANY COUNTY HEALTH DEPARTMENT,540-962-2173,321 EAST BEECH STREET, ,COVINGTON,VA,24426,2013,COVINGTON CITY,51580, , , , ,2009-11-20T00:00:00.000Z,PHONE,2009-11-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101737970,-79.9859639,37.7846171,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,VADOH,LOCAL,0, , 
2897,2595,HIGHLAND COUNTY HEALTH DEPARTMENT,540-468-2270,140 FLEISHER AVENUE, ,MONTEREY,VA,24465, ,HIGHLAND,51091, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101889488,-79.5765103,38.4120754,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.VIRGINIA.GOV/LHD/CENTRALSHENANDOAH/CONTACTUS/DIRECTIONS.HTM#HIGHLAND%20COUNTY%20HEALTH%20DEPARTMENT,80028, ,VADOH,LOCAL,0, ,YES
2898,2596,PRINCETON REGIONAL HEALTH COMMISSION,609-497-7608,1 MONUMENT DRIVE, ,PRINCETON,NJ,8540,3036,MERCER,34021, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,740971444,-74.6659233,40.3482271,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PRINCETONHEALTHOFFICE.ORG/,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2899,2597,DENVILLE TOWNSHIP HEALTH DEPARTMENT,973-625-8300,1 SAINT MARYS PLACE, ,DENVILLE,NJ,7834,2122,MORRIS,34027, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,21751106,-74.4832505,40.8955318,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.THEDENVILLEHUB.COM/DEPT-HEALTH.ASP,80028, ,TECHNIGRAPHICS,LOCAL,0, , 
2900,2598,TOWN HEALTH OFFICER - HOLLAND,802-895-4440,120 SCHOOL ROAD,HOLLAND TOWN HALL,HOLLAND,VT,5830,8961,ORLEANS,50019,REPRESENTED AT ADMINISTRATIVE LOCATION, , , ,2010-01-05T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,89432435,-72.013019,44.9744177,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS, ,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2901,2599,VINELAND HEALTH DEPARTMENT,856-794-4000,640 EAST WOOD STREET, ,VINELAND,NJ,8360,3722,CUMBERLAND,34011, , , , ,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,98061725,-75.0214436,39.4875388,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.VLDHEALTH.ORG,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2902,2600,DAVIDSON COUNTY HEALTH DEPARTMENT,336-242-2300,915 GREENSBORO STREET, ,LEXINGTON,NC,27292,2699,DAVIDSON,37057, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,102514262,-80.2427679,35.8330491,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.CO.DAVIDSON.NC.US/HEALTH,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2903,2601,PRINCE WILLIAM HEALTH DEPARTMENT,703-792-6300,9301 LEE AVENUE, ,MANASSAS,VA,20110,5517,MANASSAS CITY,51683, , , , ,2009-11-24T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,18470472,-77.4776366,38.7515339,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PWCGOV.ORG/DEFAULT.ASPX?TOPIC=040063000910000531,80028, ,VADOH,LOCAL,0, ,YES
2904,2602,NORTH CENTRAL HEALTH DISTRICT,860-745-0383,31 NORTH MAIN STREET, ,ENFIELD,CT,6082,3337,HARTFORD,9003, , , , ,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,22306265,-72.598434,42.0003037,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.NCDHD.ORG/OFFICES/ENFIELDOFF.HTM,80028, ,TECHNIGRAPHICS,LOCAL,0, ,YES
2905,2603,KING WILLIAM COUNTY HEALTH DEPARTMENT,804-769-4988,172 COURTHOUSE LANE,LEROY T MCALLISTER HUMAN SERVICES BUILDING,KING WILLIAM,VA,23086,2702,KING WILLIAM,51101, , , , ,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101747652,-77.0147066,37.6870714,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.KINGWILLIAMCOUNTY.US/HEALTH.HTM#CONTACT,80028, ,VADOH,LOCAL,0, ,YES
2906,2604,LEXINGTON/ROCKBRIDGE HEALTH DEPARTMENT,540-463-3185,300 WHITE STREET, ,LEXINGTON,VA,24450,1937,LEXINGTON CITY,51678, , , , ,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,101689128,-79.4501484,37.7832135,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.VDH.VIRGINIA.GOV/LHD/CENTRALSHENANDOAH/CONTACTUS/DIRECTIONS.HTM#LEXINGTON-ROCKBRIDGE%20HEALTH%20DEPARTMENT,80028, ,VADOH,LOCAL,0, ,YES
