OBJECTID,ID,NAME,TELEPHONE,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,DIRECTIONS,EMERGTITLE,EMERGTEL,EMERGEXT,CONTDATE,CONTHOW,GEODATE,GEOHOW,HSIPTHEMES,NAICSCODE,NAICSDESCR,GEOLINKID,X,Y,ST_VENDOR,ST_VERSION,GEOPREC,PHONELOC,QC_QA,UCAOA_ID
3852,3661,BAYWAY MEDICAL WALK-IN,727-867-7910,5901 SUN BOULEVARD,SUITE 133,TIERRA VERDE,FL,33715,1166,PINELLAS,12103,ON THE NORTHEAST CORNER ON THE INTERSECTION OF SUN BLVD AND PINELLAS BAYWAY SOUTH., , , ,2008-03-10T00:00:00.000Z,PHONE,2008-03-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17035630,-82.7147892,27.7127471,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1122
3853,3662,PROMPT CARE,217-347-0768,401 NORTH MULBERRY STREET, ,EFFINGHAM,IL,62401,2009,EFFINGHAM,17049,ON THE W SIDE OF N MULBERRY DT BETWEEN W ST LOUIS AVE AND W VIRGINIA AVE, , , ,2009-03-25T00:00:00.000Z,PHONE,2009-03-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",135077991,-88.5517786,39.1253344,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3854,3663,IMED URGENT CARE CENTER OF CORAL SPRINGS,954-340-5311,6240 CORAL RIDGE DRIVE,SUITE 105,CORAL SPRINGS,FL,33076,3390,BROWARD,12011,"LOCATED ON THE WEST SIDE OF CORAL RIDGE DRIVE, BETWEEN HERON BAY BOULEVARD AND SAWGRASS EXPRESSWAY NORTH.", , , ,2008-02-01T00:00:00.000Z,PHONE,2008-02-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",106188310,-80.2791991,26.3069547,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3855,3664,CORTEZ FAMILY WALK-IN CLINIC,941-795-4206,5591 CORTEZ ROAD WEST, ,BRADENTON,FL,34210,2818,MANATEE,12081,"LOCATED ON THE SOUTH SIDE OF CORTEZ ROAD WEST, BETWEEN 56TH STREET WEST AND CAPE VISTA DRIVE.", , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",23184612,-82.6173674,27.4621855,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1219
3856,3665,PATIENT FIRST - GREEN SPRING,410-583-2777,10755 FALLS ROAD,SUITE 160,LUTHERVILLE TIMONIUM,MD,21093,4588,BALTIMORE,24005,.07 MILES SOUTH OF OF STATION DR. ON THE EAST SIDE OF FALLS RD, , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",18490580,-76.6694398,39.4198559,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1884
3857,3666,WALK-IN MEDICAL CLINIC,732-571-0600,175 MONMOUTH ROAD, ,WEST LONG BRANCH,NJ,7764,1028,MONMOUTH,34025,LOCATED ON THE SOUTH CORNER OF RT-36 AND MONMOUTH RD, , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21915913,-74.0289045,40.2943637,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2555
3858,3667,PLANTATION URGENT CARE,954-797-2900,901 SOUTH STATE ROAD 7, ,PLANTATION,FL,33317,4522,BROWARD,12011,"LOCATED ON W SIDE OF S STATE RD 7, .10 MILE N OF SW 10TH ST.", , , ,2009-02-05T00:00:00.000Z,PHONE,2009-02-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127625052,-80.2020977,26.11044,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3859,3668,REGIONAL FIRSTCARE - JEFFERSON,706-387-5555,528 PANTHER DRIVE, ,JEFFERSON,GA,30549,5400,JACKSON,13157,LOCATED ON THE SOUTHWEST CORNER OF GA-11 AND PANTHER DRIVE., , , ,2009-02-19T00:00:00.000Z,PHONE,2009-02-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING", ,-83.5967566,34.1080369,TGS,2008Q1,ONENTITY,YES,TGS, 
3860,3669,GRAHAM URGENT CARE,336-228-9671,217 EAST ELM STREET, ,GRAHAM,NC,27253,3021,ALAMANCE,37001,LOCATED ON THE SOUTHWEST CORNER OF E ELM ST AND S MELVILLE ST, , , ,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102479606,-79.3973281,36.0689711,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2395
3861,3670,AMERICAN FAMILY CARE - EASTWOOD,205-956-9192,1652 MONTCLAIR ROAD, ,BIRMINGHAM,AL,35210,2410,JEFFERSON,1073,LOCATED ON THE NORTH SIDE OF MONTCLAIR AVE BETWEEN ELDER ST AND BUSH ST, , , ,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",718179317,-86.7199111,33.5265916,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_0028
3862,3671,APPLECARE EMERGENCY - BRUNSWICK,912-264-9111,1111 GLYNCO PARKWAY,BUILDING A,BRUNSWICK,GA,31525,7921,GLYNN,13127,"LOCATED ON THE NORTHWEST SIDE OF GLYNCO PKWY, .3 MILES NORTH EAST OF THE INTERSECTION OF GOLDEN ISLES VET MEMORIAL PKWY AND GLYNCO PKWY.", , , ,2009-01-05T00:00:00.000Z,PHONE,2009-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",118198992,-81.4988651,31.2416507,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1231
3863,3672,PHYSICIANS IMMEDIATE MED,678-546-0200,3425 BUFORD DRIVE, ,BUFORD,GA,30519,4915,GWINNETT,13135,SE CORNER OF BUFORD DR AND GRAVEL SPRINGS RD NE., , , ,2008-01-29T00:00:00.000Z,PHONE,2008-01-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17157821,-83.983553,34.0743465,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3864,3673,MOSTELLAR MEDICAL CENTER,251-824-2174,12701 PADGETT SWITCH ROAD, ,IRVINGTON,AL,36544,4011,MOBILE,1097,SOUTHEAST SIDE OF CR 23 .22 MILES EAST OF MCKEE RD, , , ,2008-01-23T00:00:00.000Z,PHONE,2008-01-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124525285,-88.2370861,30.4268003,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_0079
3865,3674,NORTON IMMEDIATE CARE CENTER - TYLER RETAIL VILLAGE,502-261-1565,12615 TAYLORSVILLE ROAD,SUITE A,LOUISVILLE,KY,40299,4452,JEFFERSON,21111,ON THE NORTH SIDE OF TAYLORSVILLE ROAD AND GRENDEN FIELDS DRIVE INTERSECTION, , , ,2009-03-25T00:00:00.000Z,PHONE,2009-03-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125267176,-85.5178727,38.1894872,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3866,3675,ENTERPRISE MEDICAL CLINIC,334-347-3404,101 PROFESSIONAL LANE, ,ENTERPRISE,AL,36330,2085,COFFEE,1031,SE CORNER OF PROFESSIONAL LN AND JAMES DR, , , ,2005-12-30T00:00:00.000Z,PHONE,2005-12-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127112480,-85.8336982,31.3226492,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3867,3676,GENERAL MEDICAL CLINIC,919-383-0003,1821 HILLANDALE ROAD, ,DURHAM,NC,27705,2659,DURHAM,37063,"LOC ON THE NORTH SIDE OF FRONT ST, LESS THAN .1 MILES WEST OF HILLANDALE RD.", , , ,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17084058,-78.9368039,36.0308541,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3868,3677,NEXTCARE URGENT CARE - CARY,919-481-0277,1110 KILDAIRE FARM ROAD, ,CARY,NC,27511,4523,WAKE,37183,"LOCATED ON THE WEST SIDE OF KILDAIRE FARM RD, LESS THAN .1 MILE SOUTH OF THE INTERSECTION OF SW MAYNARD RD AND KILDAIRE FARM RD.", , , ,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17112928,-78.7822931,35.7704221,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2357
3869,3678,BEREA URGENT CARE,859-985-0302,234 BERENWOOD DRIVE, ,BEREA,KY,40403, ,MADISON,21151,NW OF THE INTERSECTION OF MCKINNEY DR AND BERENWOOD DR., , , ,2008-03-11T00:00:00.000Z,PHONE,2008-03-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107118675,-84.3118971,37.5680675,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS, 
3870,3679,PHOEBE NORTHWEST CONVENIENT CARE,229-312-8750,2336 DAWSON ROAD, ,ALBANY,GA,31707,2800,DOUGHERTY,13095,LOCATED ON THE WEST CORNER OF DAWSON RD AND LAKE PARK DR, , , ,2009-01-05T00:00:00.000Z,PHONE,2009-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",122152287,-84.206527,31.6037621,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3871,3680,URGENT CARE CENTER,814-943-6111,3010 MAPLE AVENUE, ,ALTOONA,PA,16601,1736,BLAIR,42013,ON THE SW CORNER OF 30TH ST AND MAPLE AVE, , , ,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107711770,-78.4180204,40.4992115,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3872,3681,SOLANTIC WALK-IN URGENT CARE - METRO WEST,407-362-2030,2555 SOUTH KIRKMAN ROAD, ,ORLANDO,FL,32811,2346,ORANGE,12095,LOCATED ON THE EAST SIDE OF S KIRKMAN RD APPROX .1 MILES NORTH OF METROWEST BLVD, , , ,2009-01-02T00:00:00.000Z,PHONE,2009-01-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22388926,-81.4582123,28.5153985,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3873,3682,SOLANTIC WALK-IN URGENT CARE - ORLANDO INTERNATIONAL AIRPORT,321-319-0349,9331 A AIRPORT BOULEVARD, ,ORLANDO,FL,32827,4324,ORANGE,12095,LOCATED ON THE WEST SIDE OF AIRPORT BLVD APPROX 1 MILE SOUTH OF CARGO RD, , , ,2009-01-02T00:00:00.000Z,PHONE,2009-01-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",134897997,-81.3141236,28.4275729,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3874,3683,RAPID CARE FAMILY MEDICINE AND URGENT CARE,910-425-5999,4534 RAEFORD ROAD, ,FAYETTEVILLE,NC,28304,3230,CUMBERLAND,37051,LOC ON THE NORTH SIDE OF THE T-INTERSECTION OF RAEFORD RD & SCOTLAND DR., , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",127886303,-78.9549683,35.0438524,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2426
3875,3684,OLD TOWN IMMEDIATE CARE,336-922-1102,3734 REYNOLDA ROAD, ,WINSTON SALEM,NC,27106,2240,FORSYTH,37067,SOUTHWEST SIDE OF REYNOLDA ROAD BETWEEN PRATT RD AND WINONA ST, , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17043616,-80.3245713,36.1610818,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_2467
3876,3685,MAIN STREET MEDCENTER,410-548-2700,951 MOUNT HERMON ROAD,SUITE A,SALISBURY,MD,21804,5159,WICOMICO,24045,NORTH SIDE OF MT HERMON RD BETWEEN E MAIN ST AND WYMAN DR., , , ,2008-01-24T00:00:00.000Z,PHONE,2008-01-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",117289975,-75.5783378,38.3682493,NAVTEQ,2008Q1,BLOCKFACE,YES,TGS,UC_1935
3877,3686,CONCENTRA URGENT CARE - NORTHWEST,317-290-1551,5604 WEST 74TH STREET, ,INDIANAPOLIS,IN,46278,1752,MARION,18097,LOCATED ON THE NW CORNER OF W 74TH ST AND N ZIONSVILLE RD, , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",20173497,-86.2619717,39.8881464,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3878,3687,FAMILY CARE CENTER,732-968-7878,257 UNITED STATES HIGHWAY 22, ,GREEN BROOK,NJ,8812, ,SOMERSET,34035,LOCATED ON THE SOUTHEAST SIDE OF ROUTE 22 BETWEEN MOUNTAIN PKY AND WARRENVILLE RD, , , ,2009-01-13T00:00:00.000Z,PHONE,2009-01-13T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21823342,-74.4920637,40.5940973,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2579
3879,3688,FLOYD URGENT CARE IN CARTERSVILLE,770-382-0029,1328 JOE FRANK HARRIS PARKWAY, ,CARTERSVILLE,GA,30120,4221,BARTOW,13015,"LOC ON THE NORTH SIDE OF US-41, LESS THAN .1 MILES EAST OF BANK DR.", , , ,2008-12-31T00:00:00.000Z,PHONE,2008-12-31T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",133503297,-84.8157889,34.2065853,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_1243
3880,3689,FIRST CARE IMMEDIATE MEDICAL CARE,516-546-2266,2360 GRAND AVENUE, ,BALDWIN,NY,11510,3111,NASSAU,36059,ON THE SW CORNER OF SCHOOL ST AND GRAND AVE, , , ,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21531236,-73.6115796,40.6530404,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3881,3690,HILLCREST FAMILY CARE,706-745-8790,231 STATE HIGHWAY 515, ,BLAIRSVILLE,GA,30512, ,UNION,13291,"LOCATED ON THE NORTHWEST SIDE OF GA-515, BETWEEN EARNEST STREET AND GOLF COURSE ROAD.", , , ,2009-02-23T00:00:00.000Z,PHONE,2009-02-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",105362187,-83.9633688,34.8755492,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3882,3691,CONCENTRA URGENT CARE - ROBINSON,412-429-9675,4390 CAMPBELLS RUN ROAD, ,PITTSBURGH,PA,15205,9434,ALLEGHENY,42003,ON THE NE CORNER OF KEINERS LN AND CAMPBELLS RUN RD, , , ,2009-01-30T00:00:00.000Z,PHONE,2009-01-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",23499485,-80.1190689,40.4262201,NAVTEQ,2008Q1,ONENTITY,YES,TGS, 
3883,3692,FLORIDA URGENT CARE - HIALEAH,786-664-9890,5590 WEST 20TH AVENUE, ,HIALEAH,FL,33016,7070,MIAMI-DADE,12086,LOCATED ON THE SOUTHWEST CORNER OF WEST 20TH AVENUE AND WEST 56TH STREET., , , ,2008-02-01T00:00:00.000Z,PHONE,2008-02-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",22797094,-80.3240784,25.8731777,NAVTEQ,2006Q4,ONENTITY,YES,TGS, 
3884,3693,GOOSE CREEK MEDICAL AND URGENT CARE,843-553-0526,149 SAINT JAMES AVENUE, ,GOOSE CREEK,SC,29445,2923,BERKELEY,45015,"LOC ON THE SOUTHWEST SIDE OF ST JAMES AVE, BETWEEN WESTVIEW BLVD AND WILMER AVE.", , , ,2008-02-01T00:00:00.000Z,PHONE,2008-02-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124740928,-80.0434412,33.0031541,NAVTEQ,2006Q4,ONENTITY,YES,TGS, 
3885,3694,WINDERMERE FAMILY MEDICINE AND URGENT CARE,843-766-9053,16 WINDERMERE BOULEVARD, ,CHARLESTON,SC,29407,7412,CHARLESTON,45019,"LOC ON THE NORTH SIDE OF WINDERMERE BLVD, .08 MILES WEST OF FOLLY RD BLVD.", , , ,2008-02-01T00:00:00.000Z,PHONE,2008-02-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",42945509,-79.9749077,32.777149,NAVTEQ,2006Q4,ONENTITY,YES,TGS, 
3886,3695,MEDCARE EXPRESS URGENT CARE CENTER,843-971-3627,1031 STATE HIGHWAY 41, ,MOUNT PLEASANT,SC,29466, ,CHARLESTON,45019,"LOC ON THE SOUTHEAST SIDE OF SC-41, .18 MILES NORTHEAST OF US-17", , , ,2008-02-01T00:00:00.000Z,PHONE,2008-02-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",125471332,-79.7970074,32.859903,NAVTEQ,2006Q4,ONENTITY,YES,TGS, 
3887,3696,PARK MED URGENT CARE CENTER - ALCOA,865-982-3409,117 GILL STREET, ,ALCOA,TN,37701,2672,BLOUNT,47009,LOC ON THE SOUTH CORNER OF THE T-INTERSECTION OF GILL ST & S HALL RD., , , ,2009-02-03T00:00:00.000Z,PHONE,2009-02-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",98702382,-83.9700436,35.7629554,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_3323
3888,3697,WE CARE WALK IN MEDICAL CENTER,718-843-5100,82-12 151ST AVENUE, ,HOWARD BEACH,NY,11414,1761,QUEENS,36081,"LOCATED ON THE SOUTH SIDE OF 151ST AVENUE, BETWEEN 82ND STREET AND 83RD STREET.", , , ,2009-02-09T00:00:00.000Z,PHONE,2009-02-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21655466,-73.8518236,40.6673697,NAVTEQ,2008Q1,ONENTITY,YES,TGS,UC_2885
