X,Y,OBJECTID,ID,NAME,ADDRESS,ADDRESS2,CITY,STATE,ZIP,ZIP4,TELEPHONE,TYPE,STATUS,POPULATION,COUNTY,COUNTYFIPS,COUNTRY,LATITUDE,LONGITUDE,NAICS_CODE,NAICS_DESC,SOURCE,SOURCEDATE,VAL_METHOD,VAL_DATE,WEBSITE,STATE_ID,ALT_NAME,ST_FIPS,OWNER,TTL_STAFF,BEDS,TRAUMA,HELIPAD,DATECREATE
-118.449414,34.16019496,2629,1124,SHERMAN OAKS HOSPITAL,4929 VAN NUYS BOULEVARD,NOT AVAILABLE,SHERMAN OAKS,CA,91403,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,153,LOS ANGELES,6037,USA,34.16019496,-118.449414,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.shermanoakshospital.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,153,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-118.2863921,34.06720478,2630,1125,SHRINERS HOSPITAL FOR  CHILDREN - L.A.,3160 GENEVA STREET,NOT AVAILABLE,LOS ANGELES,CA,90020,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,60,LOS ANGELES,6037,USA,34.06720478,-118.2863921,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,"http://www.shrinershospitalsforchildren.org/Hospitals/Locations/Losa
ngeles.aspx",NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,60,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.2032796,33.92957184,2631,1126,ST. FRANCIS MEDICAL CENTER,3630 IMPERIAL HIGHWAY,NOT AVAILABLE,LYNWOOD,CA,90262,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,384,LOS ANGELES,6037,USA,33.92957184,-118.2032796,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,https://stfrancis.verity.org/,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,384,II,Y,2012-11-12T00:00:00.000Z
-118.4794504,34.03082595,2632,1127,PROVIDENCE ST. JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,NOT AVAILABLE,SANTA MONICA,CA,90404,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,266,LOS ANGELES,6037,USA,34.03082595,-118.4794504,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://california.providence.org/,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,266,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.1861154,33.78042338,2633,1128,ST. MARY MEDICAL CENTER,"1050 LINDEN AVENUE, BOX 887",NOT AVAILABLE,LONG BEACH,CA,90801,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,389,LOS ANGELES,6037,USA,33.78042338,-118.1861154,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stmarymedicalcenter.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,389,II,Y,2012-11-12T00:00:00.000Z
-118.2736145,34.06387156,2634,1129,ST. VINCENT MEDICAL CENTER,2131 WEST 3RD STREET,NOT AVAILABLE,LOS ANGELES,CA,90057,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,366,LOS ANGELES,6037,USA,34.06387156,-118.2736145,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.stvincentmedicalcenter.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,366,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-118.5398562,34.17944583,2635,1130,TARZANA TREATMENT CENTER,18646 OXNARD STREET,NOT AVAILABLE,TARZANA,CA,91356,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,60,LOS ANGELES,6037,USA,34.17944583,-118.5398562,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.providence.org/tarzana.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,60,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.2840344,34.07565395,2636,1131,TEMPLE COMMUNITY HOSPITAL,235 NORTH HOOVER STREET,NOT AVAILABLE,LOS ANGELES,CA,90004,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,CLOSED,730,LOS ANGELES,6037,USA,34.07565395,-118.2840344,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://tuh.templehealth.org/content/default.htm,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,730,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.1966465,33.78936752,2637,1132,TOM REDGATE MEMORIAL RECOVERY CENTER,1775 CHESTNUT STREET,NOT AVAILABLE,LONG BEACH,CA,90813,NOT AVAILABLE,NOT AVAILABLE,REHABILITATION,OPEN,63,LOS ANGELES,6037,USA,33.78936752,-118.1966465,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://bhs-inc.org/rmrc.html,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,63,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.3442929,33.81175422,2638,1133,TORRANCE MEMORIAL MEDICAL CENTER,3330 WEST LOMITA BOULEVARD,NOT AVAILABLE,TORRANCE,CA,90505,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,649,LOS ANGELES,6037,USA,33.81175422,-118.3442929,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.torrancememorial.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,649,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.079678,33.83364001,2639,1134,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,21530 SOUTH PIONEER BOULEVARD,NOT AVAILABLE,HAWAIIAN GARDENS,CA,90716,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,107,LOS ANGELES,6037,USA,33.83364001,-118.079678,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.tcrmc.org/,NOT AVAILABLE,TRI-CITY REGIONAL MEDICAL CENTER,6,NON-PROFIT,-999,107,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.2047855,34.06135541,2640,1135,"USC KENNETH NORRIS, JR. CANCER HOSPITAL",1441 EASTLAKE AVENUE,NOT AVAILABLE,LOS ANGELES,CA,90033,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,60,LOS ANGELES,6037,USA,34.06135541,-118.2047855,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://uscnorriscancer.usc.edu,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,60,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.4630213,34.1949895,2641,1136,VALLEY PRESBYTERIAN HOSPITAL,15107 VAN OWEN STREET,NOT AVAILABLE,VAN NUYS,CA,91405,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,350,LOS ANGELES,6037,USA,34.1949895,-118.4630213,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.valleypres.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,350,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-118.2179995,34.0491115,2642,1137,WHITE MEMORIAL MEDICAL CENTER,1720 CESAR E. CHAVEZ AVENUE,NOT AVAILABLE,LOS ANGELES,CA,90033,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,353,LOS ANGELES,6037,USA,34.0491115,-118.2179995,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.whitememorial.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,353,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-122.6201445,38.93561886,2643,1138,ST. HELENA HOSPITAL - CLEARLAKE,15630 18TH AVE - HWY 53,NOT AVAILABLE,CLEARLAKE,CA,95422,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,32,LAKE,6033,USA,38.93561886,-122.6201445,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.adventisthealth.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,32,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-122.90669,39.10495347,2644,1139,SUTTER LAKESIDE HOSPITAL,5176 HILL ROAD EAST,NOT AVAILABLE,LAKEPORT,CA,95453,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,30,LAKE,6033,USA,39.10495347,-122.90669,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.sutterlakeside.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,30,IV,Y,2012-11-12T00:00:00.000Z
-119.8002424,36.88404783,2645,1140,VALLEY CHILDREN'S HOSPITAL,9300 VALLEY CHILDREN'S PLACE,NOT AVAILABLE,MADERA,CA,93638,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,356,MADERA,6039,USA,36.88404783,-119.8002424,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.valleychildrens.org/Pages/Default.aspx,NOT AVAILABLE,CHILDREN'S HOSPITAL CENTRAL CALIFORNIA,6,NON-PROFIT,-999,356,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-120.0446582,36.94381212,2646,1141,MADERA COMMUNITY HOSPITAL,1250 EAST ALMOND AVENUE,NOT AVAILABLE,MADERA,CA,93637,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,106,MADERA,6039,USA,36.94381212,-120.0446582,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.maderahospital.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,106,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-116.4007058,33.76230051,2647,1142,THE BETTY FORD CENTER,39000 BOB HOPE DRIVE,NOT AVAILABLE,RANCHO MIRAGE,CA,92270,NOT AVAILABLE,NOT AVAILABLE,REHABILITATION,OPEN,100,RIVERSIDE,6065,USA,33.76230051,-116.4007058,622210,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.hazeldenbettyford.org/treatment/locations/betty-ford-center-rancho-mirage,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,100,NOT AVAILABLE,N,2012-11-12T00:00:00.000Z
-116.4062411,33.76335207,2648,1143,EISENHOWER MEDICAL CENTER,39-000 BOB HOPE DRIVE,NOT AVAILABLE,RANCHO MIRAGE,CA,92270,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,489,RIVERSIDE,6065,USA,33.76335207,-116.4062411,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.emc.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,489,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-117.4692591,33.90492377,2649,1144,KAISER FND HOSP - RIVERSIDE,10800 MAGNOLIA AVENUE,NOT AVAILABLE,RIVERSIDE,CA,92505,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,226,RIVERSIDE,6065,USA,33.90492377,-117.4692591,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,226,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-117.1860032,33.89703207,2650,1145,KAISER FND HOSPITAL - MORENO VALLEY,27300 IRIS AVENUE,NOT AVAILABLE,MORENO VALLEY,CA,92555,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,101,RIVERSIDE,6065,USA,33.89703207,-117.1860032,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,101,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-117.1690703,33.61477694,2651,1146,LOMA LINDA UNIVERSITY MEDICAL CENTER-MURRIETA,28062 BAXTER ROAD,NOT AVAILABLE,MURRIETA,CA,92563,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,106,RIVERSIDE,6065,USA,33.61477694,-117.1690703,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.llu.edu,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,106,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-117.4393743,33.92721645,2652,1147,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,3865 JACKSON STREET,NOT AVAILABLE,RIVERSIDE,CA,92503,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,193,RIVERSIDE,6065,USA,33.92721645,-117.4393743,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.pchmc.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,193,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-117.3952935,33.96230639,2653,1148,PACIFIC GROVE HOSPITAL,5900 BROCKTON AVENUE,NOT AVAILABLE,RIVERSIDE,CA,92506,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,68,RIVERSIDE,6065,USA,33.96230639,-117.3952935,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.rcbm.com/,NOT AVAILABLE,RIVERSIDE CENTER FOR BEHAVIORAL MEDICINE,6,NON-PROFIT,-999,68,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-121.947554,37.25975739,2654,1149,CHILDRENS RECOVERY CENTER OF NORTHERN CALIFORNIA,3777 SOUTH BASCOM AVENUE,NOT AVAILABLE,CAMPBELL,CA,95008,NOT AVAILABLE,NOT AVAILABLE,CHILDREN,OPEN,31,SANTA CLARA,6085,USA,37.25975739,-121.947554,622110,"CHILDREN'S HOSPITALS, GENERAL",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://pedisubacute.com/,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,31,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-122.0799957,37.36945882,2655,1150,EL CAMINO HOSPITAL,2500 GRANT ROAD,NOT AVAILABLE,MOUNTAIN VIEW,CA,94040,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,300,SANTA CLARA,6085,USA,37.36945882,-122.0799957,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.elcaminohospital.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,300,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-121.9694066,37.26252715,2656,1151,EL CAMINO HOSPITAL LOS GATOS,815 POLLARD ROAD,NOT AVAILABLE,LOS GATOS,CA,95032,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,143,SANTA CLARA,6085,USA,37.26252715,-121.9694066,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.elcaminohospital.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,143,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-121.9465769,37.25207874,2657,1152,GOOD SAMARITAN HOSPITAL-SAN JOSE,2425 SAMARITAN DRIVE,NOT AVAILABLE,SAN JOSE,CA,95124,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,404,SANTA CLARA,6085,USA,37.25207874,-121.9465769,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.goodsamsanjose.com,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,404,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-121.8002157,37.23980334,2658,1153,KAISER FND HOSP - SAN JOSE,250 HOSPITAL PARKWAY,NOT AVAILABLE,SAN JOSE,CA,95119,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,247,SANTA CLARA,6085,USA,37.23980334,-121.8002157,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,247,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-121.998873,37.33540138,2659,1154,KAISER FND HOSP - SANTA CLARA,700 LAWRENCE EXPRESSWAY,NOT AVAILABLE,SANTA CLARA,CA,95051,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,327,SANTA CLARA,6085,USA,37.33540138,-121.998873,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,327,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-122.0020314,37.3363326,2660,1155,KAISER PERMANENTE P.H.F - SANTA CLARA,3840 HOMESTEAD ROAD,NOT AVAILABLE,SANTA CLARA,CA,95051,NOT AVAILABLE,NOT AVAILABLE,PSYCHIATRIC,OPEN,24,SANTA CLARA,6085,USA,37.3363326,-122.0020314,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.kaiserpermanente.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,24,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-122.17539,37.43600458,2661,1156,LUCILE SALTER PACKARD CHILDREN'S HOSP. AT STANFORD,725 WELCH ROAD,NOT AVAILABLE,PALO ALTO,CA,94304,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,302,SANTA CLARA,6085,USA,37.43600458,-122.17539,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.lpch.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,302,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-121.938392,37.32792474,2662,1157,O'CONNOR HOSPITAL,2105 FOREST AVENUE,NOT AVAILABLE,SAN JOSE,CA,95128,NOT AVAILABLE,(408) 947-2500,GENERAL ACUTE CARE,OPEN,358,SANTA CLARA,6085,USA,37.32792474,-121.938392,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.oconnorhospital.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,358,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-121.571371,37.03655836,2663,1158,ST. LOUISE REGIONAL HOSPITAL,9400 NO NAME UNO,NOT AVAILABLE,GILROY,CA,95020,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,93,SANTA CLARA,6085,USA,37.03655836,-121.571371,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-03-12T00:00:00.000Z,http://www.dochs.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,93,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-122.1748831,37.43465244,2664,1159,STANFORD HOSPITAL,300 PASTEUR DRIVE,NOT AVAILABLE,PALO ALTO,CA,94305,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,613,SANTA CLARA,6085,USA,37.43465244,-122.1748831,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.stanfordhospital.com/,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,613,"I, II PEDIATRIC",Y,2012-11-12T00:00:00.000Z
-122.0033095,36.97970361,2665,1160,DOMINICAN HOSPITAL-SANTA CRUZ/FREDERICK,610 FREDERICK STREET,NOT AVAILABLE,SANTA CRUZ,CA,95062,NOT AVAILABLE,(831) 457-7100,GENERAL ACUTE CARE,CLOSED,57,SANTA CRUZ,6087,USA,36.97970361,-122.0033095,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Products/Listings.html,2012-08-13T00:00:00.000Z,IMAGERY WITH OTHER,2014-02-10T00:00:00.000Z,http://www.dominicanhospital.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,57,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
-121.984045,36.9900207,2666,1161,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,1555 SOQUEL DRIVE,NOT AVAILABLE,SANTA CRUZ,CA,95065,NOT AVAILABLE,(831) 462-7700,GENERAL ACUTE CARE,OPEN,223,SANTA CRUZ,6087,USA,36.9900207,-121.984045,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.dignityhealth.org/dominican/,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,223,NOT AVAILABLE,Y,2012-11-12T00:00:00.000Z
-121.9774166,36.98769976,2667,1162,SUTTER MATERNITY AND SURGERY CENTER OF SANTA CRUZ,2900 CHANTICLEER AVENUE,NOT AVAILABLE,SANTA CRUZ,CA,95065,NOT AVAILABLE,NOT AVAILABLE,GENERAL ACUTE CARE,OPEN,30,SANTA CRUZ,6087,USA,36.98769976,-121.9774166,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.oshpd.ca.gov/HID/Facility-Listing.html,2016-02-04T00:00:00.000Z,IMAGERY,2014-02-10T00:00:00.000Z,http://www.suttermatsurg.org,NOT AVAILABLE,NOT AVAILABLE,6,NON-PROFIT,-999,30,NOT AVAILABLE,NOT AVAILABLE,2012-11-12T00:00:00.000Z
